"Review";"Sentiment"
"orderan sesuai dan kualitasnya juga ok pengiriman tidak terlalu lama";2
"makasih barang sudah mendarat dengan selamat";2
"barang sesuai pesanan packing rapi pas dicoba ok buat isi ulang dn charge pengiriman sesuai estimasi";2
"mantap benar deh gak rugi dah beli disini cepat sampai dengan selamat barangnya langsung bisa digunakan";2
"mantap sesuai respon cepat semoga awet";2
"hampir sempurna packing nya doang yg kurang aman dr benturan";2
"penjual sangat fast respon dan dari proses sampai pengiriman juga cepat pelayanan dan produk sangat memuaskan";2
"pengiriman cepat power banknya berfungsi baik mudah 2 awet mantap";2
"barang oke  recomended seller dah";2
"pengiriman telat sehari tapi barangnya bagus";2
"orderan sdh dterima dgn baik fungsi sangat baik respon dan pengiriman sangat cepat terima kasih";2
"baru coba satu sip mantul mudah mudahan yg satunya jg berfungsi sesuai deskripsi thanks gan";2
"barang sangat baguspengiriman baik smg awett";2
"barang sampai dan sesuai harapan";2
"ada garansi resmi barangnya original  baterai awet fitur mudah digunakan penjualnya ramah banget";2
"packaging aman  packaging rapi proses pesanan cepat barangnya original";2
"respon penjualnya top";2
"sesuai deskripsibarang sampai dgn keadaan baikpackaging aman  respon penjualnya top barangnya original";2
"original amazon  proses pesanan cepat packaging aman  packaging rapi respon penjualnya top gampang dibawabawa enak buat baca";2
"gampang dibawabawa muat banyak buku enak buat baca packaging aman  packaging rapi";2
"proses pesanan cepatpackaging aman packaging rapi";2
"barang ori bagus masih segel sejauh ini berfungsi dengan baik";2
"nomor seri terdaftar barangnya original  berfungsi dengan baik packaging aman";2
"ipad ketiga yang dibeli di seller ini dan selalu memuaskan bisa mengakomodir pembelian yang mendadak dan minta dikirim langsung besokannya highly recommended";2
"produk diterima dengan baikk sayangnya box banyak yang penyok kalau bisa tambahkan opsi tambah bubble wrap tidak apa2 tambah biaya agar buyer menerima box dalam keadaan sempurna";2
"mantul boskuhhh barang istimewa";2
"kualitasnya bagus berfungsi dengan baik";2
"kakinya gampang diatur berfungsi dengan baik kualitas sesuai harga";2
"berfungsi dengan baik kualitas sesuai harga penjualnya ramah banget proses pesanan cepat respon penjualnya top";2
"build kokoh kakinya gampang diatur berfungsi dengan baik berfungsi dengan baik";2
"penjualnya ramah  respon penjualnya bagusproses pesanan cepat";2
"pengiriman nya cepet tapi packing nya gak aman banget soalnya cuman dipacking sama plastik tanpa bubble wrap maupun kardus tapi over all bagus sih ini juga dapet gratis dari tokopedia terimakasih tokopedia";2
"proses pesanan cepat kualitas sesuai harga berfungsi dengan baik";2
"pengiriman cepat kabel sesuai plus dikasih bonus pelindung kabel top lah";2
"respond dan pengiriman cepat barang ok";2
"barang cet sampai thanks seller fast respon nya";2
"positive quality  ada bonus pelindung kabel";2
"palsu tapi bisa dipakai dan harga terjangkau";2
"kabel nya original hanya untuk iphone seri tinggi harus di bolak balik saat di cas baru bisa masuk";2
"semoga cepat awet barang sesuai";2
"barangnya original  ada garansi resmi suaranya jernih noise cancellation mantap harganya terjangkau nggak kresekkresek penjualnya ramah banget proses pesanan cepat";2
"suaranya jernih nyaman dipakai lama bassnya mantap";2
"barangnya original  suaranya jernih";2
"barangnya original  suaranya jernih desainnya modern  suaranya bersih nggak kresekkresek";2
"dapat bekerja dengan baik dan nyaman di kuping bassnya mantaap";2
"suara yang dihasilkan oke dan jelas tidak terdpat maslah mkasih";2
"paket sdh sy terima belum dicoba smg anak sy suka semoga berfungsi dan awet makasih ya kak";2
"barangnya original  kemasan disegel tapi kok gk ad buku garansiy sma anti gores  sofkeswarna sesuai pesanan";2
"mantap langsung sampai";2
"barangnya original  warna sesuai pesanan suara jernih penjualnya ramah banget packaging aman  respon penjualnya top";2
"barangnya original  ada garansi resmi kemasan disegel spesifikasi sesuai  barangnya mulus kelengkapan sesuai warna sesuai pesanan berfungsi dengan baik penjualnya ramah banget proses pesanan cepat packaging aman  packaging rapi";2
"thanks sukses terus";2
"ada garansi resmi kelengkapan sesuai kemasan disegel spesifikasi sesuai";2
"barang cepat sampai tp ad sedikit keteken kardus hpnya semoga gk kenapa hpnya";2
"build kokoh kualitas bahan bagus bisa nahan beban hp proses pesanan cepat";2
"sudah dibuka dicoba pasang kuat nempelnya kunciannya jg stabil bongkar pasang hp nya gampang penjual jg responsif";2
"kualitas bahan bagus proses pesanan cepat packaging aman  packaging rapi";2
"respon penjualnya top packaging aman  proses pesanan cepat kualitas bahan bagus";2
"kualitas bahan bagus";2
"tingginya pas bisa nahan beban hp packaging aman  gampang dipasang kualitas bahan bagus proses pesanan cepat";2
"pengiriman super cepet super recommended bgt cepat mengisi daya terima kasih";2
"bagus banget kabel nya ada rgb nya pengiriman nya juga cepet terima kasih banyak";2
"product sesuai deskripsi packing rapih beneran fast charging  terima kasih baseus";2
"barang telah sampai semoga awet terima kasih";2
"berfungsi dengan baik fast charge jalan";2
"sesuai dg deskripsi produk";2
"lain x waktu pengiriman harap lebih cepat yg lainnya sdh bagus";2
"brang bagus kbel bisa cuma kalo di pake panas di pegangan lampunnya";2
"barangnya original  ada garansi resmi suaranya jernih koneksi bluetooth kuat nyaman dipakai lama material premium";2
"seller bertanggung jawab keren";2
"kualitas suara bagus kualitas built jg bagus dan kualitas battey ok banget cuma kekurangannya 1 dia ngga ada mic spertinya krn device saya tidak detek mic jd kalo dipake telponan hrs ttp pake mic internal dari device tapi enak buat sekedar denger musik nonton dan maen game";2
"barangnya original  desainnya modern";2
"lumayan lah untuk harga segini";2
"pengiriman tiba sesuai jadwal barang sudah saya coba dan berfungsi dengan baik smoga awet ya";2
"pelayanan gercep dan mantep cuman kualitas suara kurang tapi buat harga 100rban mah mantep";2
"gausah beli ringlight disini yg dikirim barang rusak ringlightnya mati packingan tipis buat tripodnya bengkok pengembalian dana ribet saya ga terlalu masalah dgn tripodnya tapi ini ringlightnya gabisa dipake sm sekali saya mau kembaliin ringlight aja malah di persulitnyesel beli disini buang2 duit buang2 waktu";0
"barang dikirim tidak lengkap nggak ada phone holdernya jadi hp gak bisa dipasang sudah chat tapi respon lambat seolah sengaja dimepetin dengan durasi waktu selesai otomatis";0
"barang datang dalam keadaan dilipat padahal ada catatan barang digulung jangan dilipat";0
"bagi temen mending ga usah beli drone disini drone yang saya pakai baru dipakai 1 hari terbangnya udah miring pas take off malah jungkir balik sendiri balingbaling kadang mati kadang hidup chat ke penjual cuma diread dan ga direspon klo ada bintang 0 mah udah tak kasi bintang 0 ni toko ga niat jualan";0
"motor depan sebelah kanan cepat panas dan sekarang tdk berpungsimotor belakang kiri jg sama";0
"drone sulit dikendalikan take off selalu miring wlpun ud kalibrasi sesuai kertas petunjuk menu app android bhs inggris tapi pesan errornya bahasa mandarin gak bisa baca";0
"sangat kecewa belanja disini response sangat lambatorder instant courier di kirim besok nya  sore pula aduuuuh official store tapi pelayanan nya kayak gini its not recomended deh";0
"kurang cocok pake samsung s21 ultra hp nya berat gimbalnya miring2";0
"kecewa banget masa yang datang cuma tripot nya ada ngga ada ring light nya tripotnya pun pada patah";0
"judul  deskripsi misleading bikin org salah paham  udah keburu yg nyampe nggak sesuai pesanan ini blm pasti dpt right light ya hati2 kl beli";0
"awal dikirim brg sih packing rapih ya tp ada bocel sm kaki tripod karetnya ada yg ilang trs saya balikim barangnya saya kasih bubble wrap buat balikin tp seller kirim brg barunya sama sekali ga pake bubble wrap alhasil banyak lecet  penyok2 dibilang dr seller ktnya hrs xtra bubble wrap tau gt saya balikinnya gausa make bubble wrap";0
"barang mau dikirim pakai ekspedisi ke luar kota tapi tidak dibungkus plastik background basah akhirnya tidak bisa dipakai sama sekali";0
"hasil potongan produk tidak rapih kancing pengait tidak pas latar background kekecilan batok charger lampu cepat panas mengakibatkan lampunya kelapkelip setelah pemakaian 5 menit";0
"barang yang dikirim kotor dan bekas double tape sudah terbuka dan ada rambut deskripsi padahal baru bukan bekas";0
"case kardusnya dah lama dan robek di box nya ada bekas karat dan strip led cuma 1 ternyata";0
"jujur kecewa 1 pengiriman sangat terlambat 2 lampu led kualitasnya sangat buruk pakai kurang lebih 15 menit langsung mati tak terpakai lagi 3 akrilik hitam seperti yang dijanjikan tidak ada 4 ada harga ada rupa5 its a negative negative deal afterall";0
"barang di terima banyak yg bocor keluar dan banyak yg kosongbarang tidak sesuai deskripsi";0
"silica gel nya lembab packing kurang rapat dan rapih seharusnya di packing dengan rapat";0
"packing kurang baik untuk silica gel hanya dibungkus plastik dan plastiknya di hekter sehingga udara bisa keluar masuk mestinya di seal supaya kedap udar";0
"barang oke tapi seller packingnya asal kemasannya bocor silica gelnya jadi keluar semua apa gunanya lagi silica gelnya  sudah terkena udara tida direkomendasikan buat beli disini";0
"product ok lah  tp sayang ada beberapa sachet nya yg sobek  jadi di dalam nya beraktakan gel";0
"udah sering beli banyak bahkan tapi untuk yg sekarang sangat kecewa sekali karena ada satu yg gagaldepan belakang samasayangnya ketika ditanya malah disuruh nunggu tapi tidak ada jawaban sampai sekarang tau gitu di komplain";0
"aduk kakenapa ya makin ke sini pengiriman barang nya makin jelekbarang banyak yg keriput kusut rusak tolong dong ke depannya di perbaiki";0
"barang tidak lengkap sudah coba kirim video unboxing tapi ga bisa2 masuksudah minta nomer wa dan email agar bisa kirim videonya tapi tidak direspondan sudah balas email ke tokopedia juga tapi tidak di balas percuma barang nya juga tidak bisa di pakai karena tidak lengkappadahal di gambar tertera free";0
"barangnya ringkih gampang patah pengunci tidak paten bahan kurang bagus ya mungkin sesuai sama harganya kliatan kaya diskon padahal harga normal untuk kualitas segitu ini yg buat g bintang 1 lah";0
"sepertinya kali ini berlaku prinsip harga sesuai kualitas waktu cek awal udah feeling ga enak krn ada 1 bantal kaki yg lepas lanjut kemudian tiang penyangga bagian tengah lepas lanjut penghubung tiang tidak bisa dicantolin saya coba masih biaa di pake ada sedikit harapan tapi tidak lama kemudian mur untuk penopang hape lepas pada saat proses pasang hape jadi totally ga bisa di pake yahhh anggap aja hitung2 amal deh pengalaman aja untuk tokonya no comment sih krn ga komunikasi lebih";0
"baterainya yang saya dapet rusak pantes pas di charge ga penuh penuh pas dicoba ternyata gabisa fisik baterainya juga agak kembung";0
"kurang bagus kualitas nya kemaren beli ditoko sebelah harga sama kualitas lumayan yg ini boros dan bikin kamera jadi over heat";0
"pengiriman sangat lama padahal didalam jabodetabek begitu barang sampai ada satu yg cacat kayak ada bagian belum selesai finishing alhasil harus motong bagian yg berlebih terus di amplas perekat 3m nya juga sulit dikelupas mohon kedepannya sebelum barang dikirim dicek dulu udh ada 2 barang yg cacat juga ini";0
"produk memang sesuai deskripsi penjual harga jg terjangkau pengiriman pun cepat tapi kualitas produknya berbeda dgn originalbawaan spt tingkat presisi antar bagian maupun finishing nya agak keras diputar2 utk setting bautnya pun yg panjangpadahal original nya yg panjang hanya utk kamera sajasehingga menjadi pemberat di helm";0
"barang rusak pesen tgl 11 tgl 28 baru sempet pake buat wedingan pas mau di cas lagi udah drop gabisa isi daya hadehh cuma kepake sekali tok";0
"tidak ada rincian cara penggunaan nya tidak ada keterangan alat pendukung utk hp dan kamera jadi ngga ngerti saya klo di pake ke hp gmn caranya cara tinggiin tripod nya gimn";0
"kamera yang saya beli baru dipakai 1 hari sudah layarnya rusak dengan harga yg cukup mahal barangnya tidak bagus mutunya";0
"packing kurang aman handle patahemang bahan plastiknya ringkih sih maklum pengiriman lumayan cepat";0
"brangnya ringkih baru dateng uda pecah 3 part padahal kemasan uda oke next time di cek dlu sebelum kirim";0
"barang yg dikirim tidak sesuai pesanan salah warna harap bisa lebih teliti lg dan merespon komplain dgn lebih tanggap";0
"produk sih bagus hanya seller tidak teliti mbaca pesanan salah ukurannya jadinya saya yang susah";0
"sorry banget nih namanya review kan harus jujur yaagak kecewa sama warnanya aja pesannya mustard yg dateng orange kupikir salah kirim ternyata menurut penjualnya mustard kayak gitu warnanya padahal klo pun salah kirim saya gak nuntut apa apa";0
"bahannya jelek yah memang sesuai dgn harganya sih lipatannya terlalu kentara akhirnya tidak bisa dipakai";0
"prod dikirim dgn dilipattdk digulung padahal utk background fotojadinya ada bekas lipatan permananen";0
"cepet nyampe karena pake yg kiriman sehari mic nya ga bsa dpake chat ke penjualnya bilang nya itu cuma bonusan so emang klo bonusan harus dkasi yg rusak";0
"dalam kondisi mati lampu hijaunya tetap hidup sampaisampai batrainya berkurang tampa di pakai";0
"produk yang saya terima kondisi motor sabliziernya kurang baik al hasil video bukannya jadi mulus malah unstableized";0
"barang sampe cepat packaging rapi dan amancuma sayang bbrp fitur seperti tombol trigger dan ai lock nya ga bisa tanya ke toko mesti hub garansinya toko ga bisa bantu mohon maaf ya kasih bintangnya 3 karena saya kurang puas trimakasih";0
"saya melihat review produk ini  hasil suara kualitas di youtube  lumayan bagus tapi kenapa berbeda ya ketika beli barang nya noise nya masih terdengar meskipun pakai deadcat di indoor dan ga compatible juga sama splitter jack";0
"kabel jack nya sangat tidak bagus saya colok ke mic nya tidak terbaca saya coba colok ke speaker harus di teken biar nyala suara untuk mic nya bagus tapi saya harus pake jack yang lain";0
